,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,movieId,tmdbId,link,ml_title,ml_genres,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,"Animation,Drama,Family",7.3,229200,37729,3933,https://www.imdb.com/title/tt0121164/,0121164,3933,118497,Gnijąca panna młoda,Corpse Bride,2005,1,8,"USA, Wielka Brytania","Animacja, Czarna komedia",2010-6-1,2010,4.0,"animacja, czarna komedia",0,0.7000000000000002,7
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,"Action,Adventure,Fantasy",6.6,596404,5378,1894,https://www.imdb.com/title/tt0121765/,0121765,1894,1465,Gwiezdne wojny: Część II - Atak klonów,Star Wars: Episode II - Attack of the Clones,2002,0,6,USA,"Przygodowy, Sci-Fi",2017-12-19,2017,3.0,"przygodowy, sci-fi",0,-0.5999999999999996,7
tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,"Action,Adventure,Fantasy",7.5,663110,33493,1895,https://www.imdb.com/title/tt0121766/,0121766,1895,5982,Gwiezdne wojny: Część III - Zemsta Sithów,Star Wars: Episode III - Revenge of the Sith,2005,0,5,USA,"Przygodowy, Sci-Fi",2010-6-1,2010,2.5,"przygodowy, sci-fi",0,-2.5,8
tt0133093,movie,The Matrix,The Matrix,0,1999,\N,136,"Action,Sci-Fi",8.7,1562789,2571,603,https://www.imdb.com/title/tt0133093/,0133093,603,628,Matrix,The Matrix,1999,0,8,"Australia, USA","Akcja, Sci-Fi",2010-6-9,2010,4.0,"action, sci-fi",0,-0.6999999999999993,9
tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,8.8,1734149,2959,550,https://www.imdb.com/title/tt0137523/,0137523,550,837,Podziemny krąg,Fight Club,1999,0,7,"Niemcy, USA","Thriller, Psychologiczny",2010-6-1,2010,3.5,"thriller, psychologiczny",0,-1.8000000000000007,9
tt0142688,movie,The Ninth Gate,The Ninth Gate,0,1999,\N,133,"Mystery,Thriller",6.7,156572,3355,622,https://www.imdb.com/title/tt0142688/,0142688,622,10682,Dziewiąte wrota,The Ninth Gate,1999,0,6,"Francja, Hiszpania, USA","Dramat, Horror, Kryminał",2010-6-1,2010,3.0,"drama, horror, crime",0,-0.7000000000000002,7
tt0144117,movie,The Boondock Saints,The Boondock Saints,0,1999,\N,108,"Action,Crime,Thriller",7.8,219968,3275,8374,https://www.imdb.com/title/tt0144117/,0144117,8374,10213,Święci z Bostonu,The Boondock Saints,1999,0,6,"Kanada, USA",Sensacyjny,2015-10-30,2015,3.0,sensacyjny,0,-1.7999999999999998,8
tt0154421,movie,The Idiots,Idioterne,0,1998,\N,117,"Comedy,Drama",6.8,28406,3569,452,https://www.imdb.com/title/tt0154421/,0154421,452,69,Idioci,Idioterne,1998,0,8,"Dania, Francja, Hiszpania, Holandia, Szwecja, Włochy","Dramat, Komedia",2019-1-11,2019,4.0,"drama, comedy",0,1.2000000000000002,7
tt0162661,movie,Sleepy Hollow,Sleepy Hollow,0,1999,\N,105,"Fantasy,Horror,Mystery",7.3,313057,3081,2668,https://www.imdb.com/title/tt0162661/,0162661,2668,844,Jeździec bez głowy,Sleepy Hollow,1999,0,8,"Niemcy, USA",Horror,2010-6-1,2010,4.0,horror,0,0.7000000000000002,7
tt0163978,movie,The Beach,The Beach,0,2000,\N,119,"Adventure,Drama,Romance",6.7,212845,3285,1907,https://www.imdb.com/title/tt0163978/,0163978,1907,865,Niebiańska plaża,The Beach,2000,0,6,"USA, Wielka Brytania","Dramat, Przygodowy, Thriller",2010-6-1,2010,3.0,"drama, przygodowy, thriller",0,-0.7000000000000002,7
tt0164181,movie,Stir of Echoes,Stir of Echoes,0,1999,\N,99,"Horror,Mystery,Thriller",7.0,70995,2841,11601,https://www.imdb.com/title/tt0164181/,0164181,11601,922,Opętanie,Stir of Echoes,1999,0,7,USA,Horror,2016-9-17,2016,3.5,horror,0,0.0,7
tt0166924,movie,Mulholland Dr.,Mulholland Dr.,0,2001,\N,147,"Drama,Mystery,Thriller",7.9,298428,4848,1018,https://www.imdb.com/title/tt0166924/,0166924,1018,30630,Mulholland Drive,Mulholland Dr.,2001,0,8,"Francja, USA","Dramat, Thriller",2010-6-1,2010,4.0,"drama, thriller",0,0.09999999999999964,8
tt0167260,movie,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,0,2003,\N,201,"Adventure,Drama,Fantasy",8.9,1544318,7153,122,https://www.imdb.com/title/tt0167260/,0167260,122,11841,Władca Pierścieni: Powrót króla,The Lord of the Rings: The Return of the King,2003,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2010-6-9,2010,3.0,"fantasy, przygodowy",0,-2.9000000000000004,9
tt0167261,movie,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0,2002,\N,179,"Adventure,Drama,Fantasy",8.7,1393877,5952,121,https://www.imdb.com/title/tt0167261/,0167261,121,31451,Władca Pierścieni: Dwie wieże,The Lord of the Rings: The Two Towers,2002,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2011-1-4,2011,3.0,"fantasy, przygodowy",0,-2.6999999999999993,9
tt0167404,movie,The Sixth Sense,The Sixth Sense,0,1999,\N,107,"Drama,Mystery,Thriller",8.1,864952,2762,745,https://www.imdb.com/title/tt0167404/,0167404,745,825,Szósty zmysł,The Sixth Sense,1999,0,4,USA,Thriller,2010-6-1,2010,2.0,thriller,0,-4.1,8
tt0175142,movie,Scary Movie,Scary Movie,0,2000,\N,88,Comedy,6.2,220356,3785,4247,https://www.imdb.com/title/tt0175142/,0175142,4247,1416,Straszny film,Scary Movie,2000,0,5,USA,Komedia,2011-7-13,2011,2.5,comedy,0,-1.2000000000000002,6
tt0177789,movie,Galaxy Quest,Galaxy Quest,0,1999,\N,102,"Adventure,Comedy,Sci-Fi",7.3,140615,3175,926,https://www.imdb.com/title/tt0177789/,0177789,926,5772,Kosmiczna załoga,Galaxy Quest,1999,0,9,USA,"Komedia, Przygodowy, Sci-Fi",2014-1-21,2014,4.5,"comedy, przygodowy, sci-fi",0,1.7000000000000002,7
tt0180093,movie,Requiem for a Dream,Requiem for a Dream,0,2000,\N,102,Drama,8.3,719867,3949,641,https://www.imdb.com/title/tt0180093/,0180093,641,9136,Requiem dla snu,Requiem for a Dream,2000,1,7,USA,Dramat,2012-1-11,2012,3.5,drama,0,-1.3000000000000007,8
tt0181689,movie,Minority Report,Minority Report,0,2002,\N,145,"Action,Crime,Mystery",7.6,480384,5445,180,https://www.imdb.com/title/tt0181689/,0181689,180,7738,Raport mniejszości,Minority Report,2002,0,6,USA,"Thriller, Sci-Fi",2010-6-1,2010,3.0,"thriller, sci-fi",0,-1.5999999999999996,8
tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,\N,109,"Action,Sci-Fi",6.3,360654,6537,296,https://www.imdb.com/title/tt0181852/,0181852,296,33027,Terminator 3: Bunt maszyn,Terminator 3: Rise of the Machines,2003,0,6,"Niemcy, USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-2,2010,3.0,"action, sci-fi",0,-0.2999999999999998,6
tt0183505,movie,"Me, Myself & Irene","Me, Myself & Irene",0,2000,\N,116,Comedy,6.6,213342,3752,2123,https://www.imdb.com/title/tt0183505/,0183505,2123,967,"Ja, Irena i Ja","Me, Myself & Irene",2000,1,9,USA,Komedia,2013-11-8,2013,4.5,comedy,0,2.4000000000000004,7
tt0185125,movie,All About My Mother,Todo sobre mi madre,0,1999,\N,101,Drama,7.8,83084,3083,99,https://www.imdb.com/title/tt0185125/,0185125,99,758,Wszystko o mojej matce,Todo sobre mi madre,1999,1,8,"Francja, Hiszpania",Dramat,2010-6-1,2010,4.0,drama,0,0.20000000000000018,8
tt0185937,movie,The Blair Witch Project,The Blair Witch Project,0,1999,\N,81,"Horror,Mystery",6.5,221357,2710,2667,https://www.imdb.com/title/tt0185937/,0185937,2667,847,Blair Witch Project,The Blair Witch Project,1999,0,8,USA,"Horror, Dokumentalizowany",2010-6-1,2010,4.0,"horror, dokumentalizowany",0,1.5,6
tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,\N,92,"Adventure,Animation,Comedy",8.0,764114,4886,585,https://www.imdb.com/title/tt0198781/,0198781,585,31508,Potwory i spółka,"Monsters, Inc.",2001,0,5,USA,"Animacja, Familijny, Komedia",2010-6-2,2010,2.5,"animacja, familijny, comedy",0,-3.0,8
tt0211933,movie,Awake,Awake,0,2007,\N,84,"Crime,Drama,Mystery",6.5,70473,56169,13483,https://www.imdb.com/title/tt0211933/,0211933,13483,166528,Przebudzenie,Awake,2007,0,6,USA,Thriller,2014-8-28,2014,3.0,thriller,0,-0.5,6
tt0212720,movie,A.I. Artificial Intelligence,Artificial Intelligence: AI,0,2001,\N,146,"Drama,Sci-Fi",7.2,279317,4370,644,https://www.imdb.com/title/tt0212720/,0212720,644,3673,A.I. Sztuczna inteligencja,Artificial Intelligence: AI,2001,0,6,USA,"Dramat, Sci-Fi",2010-6-1,2010,3.0,"drama, sci-fi",0,-1.2000000000000002,7
tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001,\N,131,"Drama,History,War",7.6,229774,4223,853,https://www.imdb.com/title/tt0215750/,0215750,853,5421,Wróg u bram,Enemy at the Gates,2001,0,6,"Irlandia, Niemcy, USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,2010,3.0,"drama, war",0,-1.5999999999999996,8
tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,\N,167,"Crime,Drama",7.5,382023,5956,3131,https://www.imdb.com/title/tt0217505/,0217505,3131,5778,Gangi Nowego Jorku,Gangs of New York,2002,0,5,"USA, Włochy","Dramat, Kostiumowy, Gangsterski",2010-6-1,2010,2.5,"drama, costume, gangsterski",0,-2.5,8
tt0217869,movie,Unbreakable,Unbreakable,0,2000,\N,106,"Drama,Mystery,Sci-Fi",7.3,366585,3994,9741,https://www.imdb.com/title/tt0217869/,0217869,9741,1480,Niezniszczalny,Unbreakable,2000,0,8,USA,Thriller,2014-1-9,2014,4.0,thriller,0,0.7000000000000002,7
tt0230600,movie,The Others,The Others,0,2001,\N,101,"Horror,Mystery,Thriller",7.6,320577,4720,1933,https://www.imdb.com/title/tt0230600/,0230600,1933,10701,Inni,The Others,2001,0,8,"Francja, Hiszpania, USA, Włochy",Thriller,2010-6-1,2010,4.0,thriller,0,0.40000000000000036,8
tt0231775,movie,Down to Earth,Down to Earth,0,2001,\N,87,"Comedy,Fantasy",5.5,20933,4153,16300,https://www.imdb.com/title/tt0231775/,0231775,16300,30921,Spadaj na ziemię,Down to Earth,2001,0,4,"Kanada, Niemcy, USA",Komedia,2018-12-15,2018,2.0,comedy,0,-1.5,6
tt0242653,movie,The Matrix Revolutions,The Matrix Revolutions,0,2003,\N,129,"Action,Sci-Fi",6.7,425331,6934,605,https://www.imdb.com/title/tt0242653/,0242653,605,33996,Matrix Rewolucje,The Matrix Revolutions,2003,0,7,"Australia, USA","Akcja, Sci-Fi",2010-6-2,2010,3.5,"action, sci-fi",0,0.2999999999999998,7
tt0246677,movie,Heaven,Heaven,0,2002,\N,97,"Crime,Drama,Romance",7.0,22544,5633,10575,https://www.imdb.com/title/tt0246677/,0246677,10575,32236,Niebo,Heaven,2002,0,4,"Francja, Niemcy, USA, Wielka Brytania, Włochy","Melodramat, Thriller",2014-9-18,2014,2.0,"melodramat, thriller",0,-3.0,7
tt0247199,movie,The Believer,The Believer,0,2001,\N,98,Drama,7.2,35319,5379,4012,https://www.imdb.com/title/tt0247199/,0247199,4012,32049,Fanatyk,The Believer,2001,0,8,USA,Dramat,2010-6-1,2010,4.0,drama,0,0.7999999999999998,7
tt0247745,movie,Super Troopers,Super Troopers,0,2001,\N,100,"Comedy,Crime,Mystery",7.1,92602,5110,39939,https://www.imdb.com/title/tt0247745/,0247745,39939,32580,Straż wiejska,Super Troopers,2001,0,8,USA,Komedia kryminalna,2018-11-19,2018,4.0,komedia kryminalna,0,0.9000000000000004,7
tt0250687,movie,Rat Race,Rat Race,0,2001,\N,112,"Adventure,Comedy",6.4,104568,4728,9896,https://www.imdb.com/title/tt0250687/,0250687,9896,9078,Wyścig szczurów,Rat Race,2001,0,8,"Kanada, USA","Komedia, Przygodowy",2014-1-6,2014,4.0,"comedy, przygodowy",0,1.5999999999999996,6
tt0257106,movie,Scary Movie 2,Scary Movie 2,0,2001,\N,83,Comedy,5.3,142250,4388,4248,https://www.imdb.com/title/tt0257106/,0257106,4248,30648,Straszny film 2,Scary Movie 2,2001,0,4,"Kanada, USA",Komedia,2010-6-1,2010,2.0,comedy,0,-1.2999999999999998,5
tt0264464,movie,Catch Me If You Can,Catch Me If You Can,0,2002,\N,141,"Biography,Crime,Drama",8.1,750283,5989,640,https://www.imdb.com/title/tt0264464/,0264464,640,32362,"Złap mnie, jeśli potrafisz",Catch Me If You Can,2002,0,6,"Kanada, USA",Komedia kryminalna,2010-6-1,2010,3.0,komedia kryminalna,0,-2.0999999999999996,8
tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,"Drama,History,War",7.7,347112,5010,855,https://www.imdb.com/title/tt0265086/,0265086,855,31419,Helikopter w ogniu,Black Hawk Down,2001,0,8,"USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,2010,4.0,"drama, war",0,0.2999999999999998,8
tt0265666,movie,The Royal Tenenbaums,The Royal Tenenbaums,0,2001,\N,110,"Comedy,Drama",7.6,251191,4979,9428,https://www.imdb.com/title/tt0265666/,0265666,9428,31985,Genialny klan,The Royal Tenenbaums,2001,0,8,USA,"Dramat, Komedia",2016-9-22,2016,4.0,"drama, comedy",0,0.40000000000000036,8
tt0266489,movie,Duplex,Duplex,0,2003,\N,89,Comedy,5.9,53109,6763,7288,https://www.imdb.com/title/tt0266489/,0266489,7288,33386,Starsza pani musi zniknąć,Duplex,2003,0,6,"Niemcy, USA",Czarna komedia,2013-10-13,2013,3.0,czarna komedia,0,0.09999999999999964,6
tt0266697,movie,Kill Bill: Vol. 1,Kill Bill: Vol. 1,0,2003,\N,111,"Action,Crime,Thriller",8.1,936909,6874,24,https://www.imdb.com/title/tt0266697/,0266697,24,33200,Kill Bill,Kill Bill: Vol. 1,2003,0,7,USA,"Thriller, Akcja",2010-6-1,2010,3.5,"thriller, action",0,-1.0999999999999996,8
tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,"Adventure,Animation,Comedy",7.5,415016,5218,425,https://www.imdb.com/title/tt0268380/,0268380,425,32014,Epoka lodowcowa,Ice Age,2002,0,6,USA,"Animacja, Komedia, Przygodowy",2010-6-1,2010,3.0,"animacja, comedy, przygodowy",0,-1.5,8
tt0272338,movie,Punch-Drunk Love,Punch-Drunk Love,0,2002,\N,95,"Comedy,Drama,Romance",7.3,137056,5673,8051,https://www.imdb.com/title/tt0272338/,0272338,8051,33325,Lewy sercowy,Punch-Drunk Love,2002,0,8,USA,"Dramat, Komedia, Romans",2018-4-20,2018,4.0,"drama, comedy, romance",0,0.7000000000000002,7
tt0274812,movie,Secretary,Secretary,0,2002,\N,107,"Comedy,Drama,Romance",7.0,78935,5617,11013,https://www.imdb.com/title/tt0274812/,0274812,11013,34235,Sekretarka,Secretary,2002,0,8,USA,"Dramat, Komedia",2017-2-27,2017,4.0,"drama, comedy",0,1.0,7
tt0275847,movie,Lilo & Stitch,Lilo & Stitch,0,2002,\N,85,"Adventure,Animation,Comedy",7.2,155717,5444,11544,https://www.imdb.com/title/tt0275847/,0275847,11544,32595,Lilo i Stich,Lilo & Stitch,2002,0,8,USA,"Animacja, Familijny, Komedia, Sci-Fi",2014-9-16,2014,4.0,"animacja, familijny, comedy, sci-fi",0,0.7999999999999998,7
tt0283832,movie,8 Women,8 femmes,0,2002,\N,111,"Comedy,Crime,Musical",7.1,27563,5613,1958,https://www.imdb.com/title/tt0283832/,0283832,1958,34072,8 kobiet,8 femmes,2002,0,6,"Francja, Włochy","Musical, Komedia kryminalna",2015-2-18,2015,3.0,"musical, komedia kryminalna",0,-1.0999999999999996,7
tt0285531,movie,Dreamcatcher,Dreamcatcher,0,2003,\N,136,"Drama,Horror,Sci-Fi",5.5,85992,6250,6171,https://www.imdb.com/title/tt0285531/,0285531,6171,33417,Łowca snów,Dreamcatcher,2003,0,7,"Australia, USA","Horror, Sci-Fi",2015-12-8,2015,3.5,"horror, sci-fi",0,1.5,6
tt0289765,movie,Red Dragon,Red Dragon,0,2002,\N,124,"Crime,Drama,Thriller",7.2,236230,5630,9533,https://www.imdb.com/title/tt0289765/,0289765,9533,32359,Czerwony smok,Red Dragon,2002,0,6,"Niemcy, USA",Thriller,2014-9-22,2014,3.0,thriller,0,-1.2000000000000002,7
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,"Drama,Sci-Fi,Thriller",7.6,430587,7254,1954,https://www.imdb.com/title/tt0289879/,0289879,1954,40252,Efekt motyla,The Butterfly Effect,2004,0,7,"Kanada, USA","Thriller, Sci-Fi",2010-6-1,2010,3.5,"thriller, sci-fi",0,-0.5999999999999996,8
tt0298203,movie,8 Mile,8 Mile,0,2002,\N,110,"Drama,Music",7.1,234839,5810,65,https://www.imdb.com/title/tt0298203/,0298203,65,32358,8 Mila,8 Mile,2002,0,7,"Niemcy, USA","Biograficzny, Dramat obyczajowy, Muzyczny",2010-6-1,2010,3.5,"biographic, dramat obyczajowy, muzyczny",0,-0.09999999999999964,7
tt0306047,movie,Scary Movie 3,Scary Movie 3,0,2003,\N,84,Comedy,5.5,131167,6888,4256,https://www.imdb.com/title/tt0306047/,0306047,4256,95892,Straszny film 3,Scary Movie 3,2003,0,3,"Kanada, USA",Komedia,2010-6-1,2010,1.5,comedy,0,-2.5,6
tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",6.0,158433,8907,10555,https://www.imdb.com/title/tt0307453/,0307453,10555,34246,Rybki z ferajny,Shark Tale,2004,0,5,USA,"Animacja, Familijny, Komedia",2010-6-2,2010,2.5,"animacja, familijny, comedy",0,-1.0,6
tt0307987,movie,Bad Santa,Bad Santa,0,2003,\N,92,"Comedy,Crime,Drama",7.0,129316,6957,10147,https://www.imdb.com/title/tt0307987/,0307987,10147,99031,Zły Mikołaj,Bad Santa,2003,0,8,"Niemcy, USA",Komedia kryminalna,2016-12-23,2016,4.0,komedia kryminalna,0,1.0,7
tt0309698,movie,Identity,Identity,0,2003,\N,90,"Mystery,Thriller",7.3,214274,6323,2832,https://www.imdb.com/title/tt0309698/,0309698,2832,37511,Tożsamość,Identity,2003,0,7,USA,Thriller,2017-3-19,2017,3.5,thriller,0,-0.2999999999999998,7
tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Drama,Fantasy",6.7,353632,6373,310,https://www.imdb.com/title/tt0315327/,0315327,310,37889,Bruce Wszechmogący,Bruce Almighty,2003,0,6,USA,"Fantasy, Komedia",2010-6-1,2010,3.0,"fantasy, comedy",0,-0.7000000000000002,7
tt0317648,movie,Hidalgo,Hidalgo,0,2004,\N,136,"Action,Adventure,Biography",6.7,74875,7324,2023,https://www.imdb.com/title/tt0317648/,0317648,2023,33861,Hidalgo - ocean ognia,Hidalgo,2004,0,6,USA,Przygodowy,2018-12-16,2018,3.0,przygodowy,0,-0.7000000000000002,7
tt0317705,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation",8.0,621149,8961,9806,https://www.imdb.com/title/tt0317705/,0317705,9806,99445,Iniemamocni,The Incredibles,2004,0,4,USA,"Animacja, Familijny, Komedia, Akcja",2010-6-19,2010,2.0,"animacja, familijny, comedy, action",0,-4.0,8
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi",6.4,395664,8361,435,https://www.imdb.com/title/tt0319262/,0319262,435,34888,Pojutrze,The Day After Tomorrow,2004,0,2,USA,"Sci-Fi, Katastroficzny",2010-6-1,2010,1.0,"sci-fi, disaster",0,-4.4,6
tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama",7.2,255110,33162,1495,https://www.imdb.com/title/tt0320661/,0320661,1495,108083,Królestwo niebieskie,Kingdom of Heaven,2005,0,3,"Hiszpania, Niemcy, USA, Wielka Brytania, Maroko",Dramat historyczny,2010-6-2,2010,1.5,dramat historyczny,0,-4.2,7
tt0324133,movie,Swimming Pool,Swimming Pool,0,2003,\N,102,"Crime,Drama,Mystery",6.7,40139,6538,302,https://www.imdb.com/title/tt0324133/,0324133,302,91994,Basen,Swimming Pool,2003,0,6,"Francja, Wielka Brytania","Erotyczny, Thriller, Psychologiczny",2014-12-8,2014,3.0,"erotyczny, thriller, psychologiczny",0,-0.7000000000000002,7
tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,Horror,6.2,125245,6880,9373,https://www.imdb.com/title/tt0324216/,0324216,9373,38601,Teksańska masakra piłą mechaniczną,The Texas Chainsaw Massacre,2003,0,1,USA,Horror,2010-6-1,2010,0.5,horror,0,-5.2,6
tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,143,"Action,Adventure,Fantasy",8.0,979586,6539,22,https://www.imdb.com/title/tt0325980/,0325980,22,37309,Piraci z Karaibów: Klątwa Czarnej Perły,Pirates of the Caribbean: The Curse of the Black Pearl,2003,0,5,USA,"Fantasy, Przygodowy",2010-6-1,2010,2.5,"fantasy, przygodowy",0,-3.0,8
tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",6.7,151275,45431,7518,https://www.imdb.com/title/tt0327084/,0327084,7518,35176,Skok przez płot,Over the Hedge,2006,0,7,USA,"Animacja, Familijny",2010-6-19,2010,3.5,"animacja, familijny",0,0.2999999999999998,7
tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi",5.3,57634,8373,9890,https://www.imdb.com/title/tt0327162/,0327162,9890,95748,Żony ze Stepford,The Stepford Wives,2004,0,1,USA,"Sci-Fi, Czarna komedia",2016-1-20,2016,0.5,"sci-fi, czarna komedia",0,-4.3,5
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Fantasy",7.7,183140,66097,14836,https://www.imdb.com/title/tt0327597/,0327597,14836,184151,Koralina i tajemnicze drzwi,Coraline,2009,0,8,USA,"Animacja, Familijny, Fantasy",2014-7-4,2014,4.0,"animacja, familijny, fantasy",0,0.2999999999999998,8
tt0335245,movie,The Ladykillers,The Ladykillers,0,2004,\N,104,"Comedy,Crime,Thriller",6.2,95384,7367,5516,https://www.imdb.com/title/tt0335245/,0335245,5516,100557,"Ladykillers, czyli zabójczy kwintet",The Ladykillers,2004,0,7,USA,Komedia kryminalna,2014-6-3,2014,3.5,komedia kryminalna,0,0.7999999999999998,6
tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,Drama,7.1,204243,7318,615,https://www.imdb.com/title/tt0335345/,0335345,615,38233,Pasja,The Passion of the Christ,2004,0,5,USA,"Dramat, Biblijny",2010-6-1,2010,2.5,"drama, biblijny",0,-2.0999999999999996,7
tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller",7.1,376484,53972,1571,https://www.imdb.com/title/tt0337978/,0337978,1571,96128,Szklana pułapka 4.0,Live Free or Die Hard,2007,0,4,"USA, Wielka Brytania",Sensacyjny,2010-6-1,2010,2.0,sensacyjny,0,-3.0999999999999996,7
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance",6.0,120547,7173,5966,https://www.imdb.com/title/tt0343135/,0343135,5966,107554,Nadchodzi Polly,Along Came Polly,2004,0,6,USA,Komedia rom.,2018-12-1,2018,3.0,komedia rom.,0,0.0,6
tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Crime,Drama",7.1,475513,8644,2048,https://www.imdb.com/title/tt0343818/,0343818,2048,95492,"Ja, robot","I, Robot",2004,0,4,"Niemcy, USA","Thriller, Sci-Fi",2010-6-1,2010,2.0,"thriller, sci-fi",0,-3.0999999999999996,7
tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy",6.9,343230,33615,953,https://www.imdb.com/title/tt0351283/,0351283,953,107535,Madagaskar,Madagascar,2005,0,8,USA,"Animacja, Familijny",2011-1-4,2011,4.0,"animacja, familijny",0,1.0999999999999996,7
tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music",7.8,220495,40819,69,https://www.imdb.com/title/tt0358273/,0358273,69,119046,Spacer po linie,Walk the Line,2005,0,8,"Niemcy, USA","Biograficzny, Muzyczny",2019-6-14,2019,4.0,"biographic, muzyczny",0,0.20000000000000018,8
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War",8.3,1168810,68157,16869,https://www.imdb.com/title/tt0361748/,0361748,16869,137747,Bękarty wojny,Inglourious Basterds,2009,0,5,"Niemcy, USA",Wojenny,2010-6-1,2010,2.5,war,0,-3.3000000000000007,8
tt0364569,movie,Oldboy,Oldeuboi,0,2003,\N,120,"Action,Drama,Mystery",8.4,475284,27773,670,https://www.imdb.com/title/tt0364569/,0364569,670,115059,Oldboy,Oldeuboi,2003,0,8,Korea Południowa,Thriller,2010-6-2,2010,4.0,thriller,0,-0.40000000000000036,8
tt0365748,movie,Shaun of the Dead,Shaun of the Dead,0,2004,\N,99,"Comedy,Horror",7.9,483226,8874,747,https://www.imdb.com/title/tt0365748/,0365748,747,121881,Wysyp żywych trupów,Shaun of the Dead,2004,0,8,"Francja, Wielka Brytania","Horror, Komedia",2014-10-7,2014,4.0,"horror, comedy",0,0.09999999999999964,8
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.6,399997,30793,118,https://www.imdb.com/title/tt0367594/,0367594,118,104541,Charlie i fabryka czekolady,Charlie and the Chocolate Factory,2005,0,8,"USA, Wielka Brytania","Familijny, Fantasy",2010-6-1,2010,4.0,"familijny, fantasy",0,1.4000000000000004,7
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,"Action,Adventure",6.1,402675,59615,217,https://www.imdb.com/title/tt0367882/,0367882,217,33392,Indiana Jones i Królestwo Kryształowej Czaszki,Indiana Jones and the Kingdom of the Crystal Skull,2008,0,5,USA,Przygodowy,2010-6-1,2010,2.5,przygodowy,0,-1.0999999999999996,6
tt0368447,movie,The Village,The Village,0,2004,\N,108,"Drama,Mystery,Thriller",6.5,232466,8783,6947,https://www.imdb.com/title/tt0368447/,0368447,6947,104010,Osada,The Village,2004,1,9,USA,Thriller,2013-5-18,2013,4.5,thriller,0,2.5,6
tt0368891,movie,National Treasure,National Treasure,0,2004,\N,131,"Action,Adventure,Mystery",6.8,290476,8972,2059,https://www.imdb.com/title/tt0368891/,0368891,2059,103997,Skarb narodów,National Treasure,2004,0,3,USA,Przygodowy,2010-6-1,2010,1.5,przygodowy,0,-3.8,7
